fecha,turno,orden_temporal,sabor_original,sabor_normalizado,abierta,celiaca,cerradas,entrantes,total_observado,hoja_origen,fila_origen,notas_lectura
2026-02-24,NOCHE,44,MOUSSE LIMON,MOUSSE LIMON,5000,,,6480,11480,Martes 24 (NOCHE),36,
2026-02-24,NOCHE,44,SAMBAYON,SAMBAYON,2395,,6450,,8845,Martes 24 (NOCHE),37,
2026-02-24,NOCHE,44,SAMBAYON AMORES,SAMBAYON AMORES,835,,6495,,7330,Martes 24 (NOCHE),38,
2026-02-24,NOCHE,44,TRAMONTANA,TRAMONTANA,7100,,6790,,13890,Martes 24 (NOCHE),39,
2026-02-24,NOCHE,44,TIRAMIZU,TIRAMIZU,4360,,6555,,10915,Martes 24 (NOCHE),40,
2026-02-24,NOCHE,44,VAINILLA,VAINILLA,5455,,,6460,11915,Martes 24 (NOCHE),41,
2026-02-24,NOCHE,44,LEMON PIE,LEMON PIE,1330,,6590,,7920,Martes 24 (NOCHE),42,
2026-02-24,NOCHE,44,IRLANDESA,IRLANDESA,4085,,6605,6605,17295,Martes 24 (NOCHE),43,
2026-02-24,NOCHE,44,NUTE,NUTE,1490,,6685,,8175,Martes 24 (NOCHE),44,
2026-02-24,NOCHE,44,RUSA,RUSA,4480,,,,4480,Martes 24 (NOCHE),45,
2026-02-24,NOCHE,44,FRANUI,FRANUI,6085,,,,6085,Martes 24 (NOCHE),46,
2026-02-24,NOCHE,44,CIELO,CIELO,6335,,,,6335,Martes 24 (NOCHE),47,
2026-02-24,NOCHE,44,COCO,COCO,5065,,,,5065,Martes 24 (NOCHE),48,
2026-02-24,NOCHE,44,KINDER,KINDER,4475,,,,4475,Martes 24 (NOCHE),49,
2026-02-24,NOCHE,44,MARACUYA,MARACUYA,,,,,0,Martes 24 (NOCHE),50,ALL_EMPTY
2026-02-24,NOCHE,44,PISTACHO,PISTACHO,5780,,,6350,12130,Martes 24 (NOCHE),51,
2026-02-24,NOCHE,44,CHOCOLATE DUBAI,CHOCOLATE DUBAI,3450,,6355,,,Martes 24 (NOCHE),52,
2026-02-24,NOCHE,44,KITKAT,KITKAT,4625,,6380,,11005,Martes 24 (NOCHE),53,
2026-02-24,NOCHE,44,CHOCOLATE CON PASAS,CHOCOLATE CON PASAS,,,,,,Martes 24 (NOCHE),54,ALL_EMPTY
2026-02-25,DIA,45,CADBURY,CADBURY,6365,,6355,,12720,Miércoles 25 (DIA),2,
2026-02-25,DIA,45,AMERICANA,AMERICANA,1650,,6370,,8020,Miércoles 25 (DIA),3,
2026-02-25,DIA,45,ANANA,ANANA,1650,,7030,,8680,Miércoles 25 (DIA),4,
2026-02-25,DIA,45,"B, SPLIT","B, SPLIT",6060,,6405|6360,,18825,Miércoles 25 (DIA),5,
2026-02-25,DIA,45,CHOCOLATE,CHOCOLATE,1870,,5940,,7810,Miércoles 25 (DIA),6,
2026-02-25,DIA,45,AMARGO,AMARGO,6410,,6655,,13065,Miércoles 25 (DIA),7,
2026-02-25,DIA,45,BLANCO,BLANCO,5820,,,,5820,Miércoles 25 (DIA),8,
2026-02-25,DIA,45,CH C/ALM,CH C/ALM,5435,,6530|6445,,18410,Miércoles 25 (DIA),9,
2026-02-25,DIA,45,CH AMORES,CH AMORES,5755,,6395,,12150,Miércoles 25 (DIA),10,
2026-02-25,DIA,45,DOS CORAZONES,DOS CORAZONES,5800,,,,5800,Miércoles 25 (DIA),11,
2026-02-25,DIA,45,CABSHA,CABSHA,3805,,,,3805,Miércoles 25 (DIA),12,
2026-02-25,DIA,45,COOKIES,COOKIES,2870,,6715,,9585,Miércoles 25 (DIA),13,
2026-02-25,DIA,45,DULCE C/NUEZ,DULCE C/NUEZ,4390,,,,4390,Miércoles 25 (DIA),14,
2026-02-25,DIA,45,DULCE D LECHE,DULCE D LECHE,1905,,6690|6675,,15270,Miércoles 25 (DIA),15,
2026-02-25,DIA,45,D. GRANIZADO,D. GRANIZADO,4995,,6575|6605,,18175,Miércoles 25 (DIA),16,
2026-02-25,DIA,45,DULCE AMORES,DULCE AMORES,3195,,6640|6700,,16535,Miércoles 25 (DIA),17,
2026-02-25,DIA,45,SUPER,SUPER,4895,,6730,,11625,Miércoles 25 (DIA),18,
2026-02-25,DIA,45,DURAZNO,DURAZNO,6595,,,,6595,Miércoles 25 (DIA),19,
2026-02-25,DIA,45,FERRERO,FERRERO,2300,,6365|6530,,15195,Miércoles 25 (DIA),20,
2026-02-25,DIA,45,FLAN,FLAN,4190,,,,4190,Miércoles 25 (DIA),21,
2026-02-25,DIA,45,CEREZA,CEREZA,6205,,,,6205,Miércoles 25 (DIA),22,
2026-02-25,DIA,45,FRAMBUEZA,FRAMBUEZA,4585,,,,4585,Miércoles 25 (DIA),23,
2026-02-25,DIA,45,FRUTILLA CREMA,FRUTILLA CREMA,7035,,6565,,13600,Miércoles 25 (DIA),24,
2026-02-25,DIA,45,FRUTILLA REINA,FRUTILLA REINA,5455,,6575,,12030,Miércoles 25 (DIA),25,
2026-02-25,DIA,45,FRUTILLA AGUA,FRUTILLA AGUA,7425,,,,7425,Miércoles 25 (DIA),26,
2026-02-25,DIA,45,BOSQUE,BOSQUE,4045,,6580,,10625,Miércoles 25 (DIA),27,
2026-02-25,DIA,45,GRANIZADO,GRANIZADO,6810,,6750,,13560,Miércoles 25 (DIA),28,
2026-02-25,DIA,45,LIMON,LIMON,4080,,6280,,10360,Miércoles 25 (DIA),29,
2026-02-25,DIA,45,MANTECOL,MANTECOL,5265,,,,5265,Miércoles 25 (DIA),30,
2026-02-25,DIA,45,MANZANA,MANZANA,3590,,,,3590,Miércoles 25 (DIA),31,
2026-02-25,DIA,45,MARROC,MARROC,5215,,6840,,12055,Miércoles 25 (DIA),32,
2026-02-25,DIA,45,MASCARPONE,MASCARPONE,2415,,6600,,9015,Miércoles 25 (DIA),33,
2026-02-25,DIA,45,MENTA,MENTA,1470,,6460,,7930,Miércoles 25 (DIA),34,
2026-02-25,DIA,45,MIX DE FRUTA,MIX DE FRUTA,5340,,6790,,12130,Miércoles 25 (DIA),35,
2026-02-25,DIA,45,MOUSSE LIMON,MOUSSE LIMON,5000,,6485,,11485,Miércoles 25 (DIA),36,
2026-02-25,DIA,45,SAMBAYON,SAMBAYON,2395,,6450,,8845,Miércoles 25 (DIA),37,
2026-02-25,DIA,45,SAMBAYON AMORES,SAMBAYON AMORES,835,,6505,,7340,Miércoles 25 (DIA),38,
2026-02-25,DIA,45,TRAMONTANA,TRAMONTANA,7055,,6790,,13845,Miércoles 25 (DIA),39,
2026-02-25,DIA,45,TIRAMIZU,TIRAMIZU,4345,,6560,,10905,Miércoles 25 (DIA),40,
2026-02-25,DIA,45,VAINILLA,VAINILLA,5455,,6465,,11920,Miércoles 25 (DIA),41,
2026-02-25,DIA,45,LEMON PIE,LEMON PIE,1335,,6645,,7980,Miércoles 25 (DIA),42,
2026-02-25,DIA,45,IRLANDESA,IRLANDESA,4085,,6605,,10690,Miércoles 25 (DIA),43,
2026-02-25,DIA,45,NUTE,NUTE,1490,,6710,,8200,Miércoles 25 (DIA),44,
2026-02-25,DIA,45,RUSA,RUSA,4480,,,,4480,Miércoles 25 (DIA),45,
2026-02-25,DIA,45,FRANUI,FRANUI,6090,,,,6090,Miércoles 25 (DIA),46,
2026-02-25,DIA,45,CIELO,CIELO,6330,,,,6330,Miércoles 25 (DIA),47,
2026-02-25,DIA,45,COCO,COCO,5060,,,,5060,Miércoles 25 (DIA),48,
2026-02-25,DIA,45,KINDER,KINDER,4480,,,,4480,Miércoles 25 (DIA),49,
2026-02-25,DIA,45,MARACUYA,MARACUYA,0,,,,0,Miércoles 25 (DIA),50,ALL_EMPTY
2026-02-25,DIA,45,PISTACHO,PISTACHO,5775,,6350,,12125,Miércoles 25 (DIA),51,
2026-02-25,DIA,45,CHOCOLATE DUBAI,CHOCOLATE DUBAI,3445,,6355,,,Miércoles 25 (DIA),52,
2026-02-25,DIA,45,KITKAT,KITKAT,4630,,6400,,11030,Miércoles 25 (DIA),53,
2026-02-25,DIA,45,CHOCOLATE CON PASAS,CHOCOLATE CON PASAS,,,,,,Miércoles 25 (DIA),54,ALL_EMPTY
2026-02-25,NOCHE,46,CADBURY,CADBURY,6050,,6355,,12405,Miércoles 25 (NOCHE),2,
2026-02-25,NOCHE,46,AMERICANA,AMERICANA,4110,,6360,,10470,Miércoles 25 (NOCHE),3,
2026-02-25,NOCHE,46,ANANA,ANANA,1405,,7040,,8445,Miércoles 25 (NOCHE),4,
2026-02-25,NOCHE,46,"B, SPLIT","B, SPLIT",5805,,6395|6360,,18560,Miércoles 25 (NOCHE),5,
2026-02-25,NOCHE,46,CHOCOLATE,CHOCOLATE,6415,,,,6415,Miércoles 25 (NOCHE),6,
2026-02-25,NOCHE,46,AMARGO,AMARGO,5890,,6665,,12555,Miércoles 25 (NOCHE),7,
2026-02-25,NOCHE,46,BLANCO,BLANCO,5800,,,,5800,Miércoles 25 (NOCHE),8,
2026-02-25,NOCHE,46,CH C/ALM,CH C/ALM,5210,,6445|6525,,18180,Miércoles 25 (NOCHE),9,
2026-02-25,NOCHE,46,CH AMORES,CH AMORES,5415,,6390,,11805,Miércoles 25 (NOCHE),10,
2026-02-25,NOCHE,46,DOS CORAZONES,DOS CORAZONES,5440,,,,5440,Miércoles 25 (NOCHE),11,
2026-02-25,NOCHE,46,CABSHA,CABSHA,3615,,,,3615,Miércoles 25 (NOCHE),12,
2026-02-25,NOCHE,46,COOKIES,COOKIES,2750,,5705,,8455,Miércoles 25 (NOCHE),13,
2026-02-25,NOCHE,46,DULCE C/NUEZ,DULCE C/NUEZ,4390,,,,4390,Miércoles 25 (NOCHE),14,
2026-02-25,NOCHE,46,DULCE D LECHE,DULCE D LECHE,1465,,6690|6675,,14830,Miércoles 25 (NOCHE),15,
2026-02-25,NOCHE,46,D. GRANIZADO,D. GRANIZADO,4245,,6575|6610,,17430,Miércoles 25 (NOCHE),16,
2026-02-25,NOCHE,46,DULCE AMORES,DULCE AMORES,2730,,6630|6740,,16100,Miércoles 25 (NOCHE),17,
2026-02-25,NOCHE,46,SUPER,SUPER,4680,,6770,,11450,Miércoles 25 (NOCHE),18,
2026-02-25,NOCHE,46,DURAZNO,DURAZNO,6175,,,,6175,Miércoles 25 (NOCHE),19,
2026-02-25,NOCHE,46,FERRERO,FERRERO,2055,,6530|6360,,14945,Miércoles 25 (NOCHE),20,
2026-02-25,NOCHE,46,FLAN,FLAN,3515,,,,3515,Miércoles 25 (NOCHE),21,
2026-02-25,NOCHE,46,CEREZA,CEREZA,5915,,,,5915,Miércoles 25 (NOCHE),22,
2026-02-25,NOCHE,46,FRAMBUEZA,FRAMBUEZA,4440,,,,4440,Miércoles 25 (NOCHE),23,
2026-02-25,NOCHE,46,FRUTILLA CREMA,FRUTILLA CREMA,5955,,6555,,12510,Miércoles 25 (NOCHE),24,
2026-02-25,NOCHE,46,FRUTILLA REINA,FRUTILLA REINA,5070,,6575,,11645,Miércoles 25 (NOCHE),25,
2026-02-25,NOCHE,46,FRUTILLA AGUA,FRUTILLA AGUA,6680,,,,6680,Miércoles 25 (NOCHE),26,
2026-02-25,NOCHE,46,BOSQUE,BOSQUE,3465,,6570,,10035,Miércoles 25 (NOCHE),27,
2026-02-25,NOCHE,46,GRANIZADO,GRANIZADO,6465,,6710,,13175,Miércoles 25 (NOCHE),28,
2026-02-25,NOCHE,46,LIMON,LIMON,3185,,6265,,9450,Miércoles 25 (NOCHE),29,
2026-02-25,NOCHE,46,MANTECOL,MANTECOL,4950,,,,4950,Miércoles 25 (NOCHE),30,
2026-02-25,NOCHE,46,MANZANA,MANZANA,3085,,,,3085,Miércoles 25 (NOCHE),31,
2026-02-25,NOCHE,46,MARROC,MARROC,4965,,6830,,11795,Miércoles 25 (NOCHE),32,
2026-02-25,NOCHE,46,MASCARPONE,MASCARPONE,1855,,6600,,8455,Miércoles 25 (NOCHE),33,
2026-02-25,NOCHE,46,MENTA,MENTA,1045,,6460,,7505,Miércoles 25 (NOCHE),34,
2026-02-25,NOCHE,46,MIX DE FRUTA,MIX DE FRUTA,5340,,6785,,12125,Miércoles 25 (NOCHE),35,
2026-02-25,NOCHE,46,MOUSSE LIMON,MOUSSE LIMON,4995,,6485,,11480,Miércoles 25 (NOCHE),36,
2026-02-25,NOCHE,46,SAMBAYON,SAMBAYON,1720,,6450,,8170,Miércoles 25 (NOCHE),37,
2026-02-25,NOCHE,46,SAMBAYON AMORES,SAMBAYON AMORES,6450,,,,6450,Miércoles 25 (NOCHE),38,
2026-02-25,NOCHE,46,TRAMONTANA,TRAMONTANA,6220,,6790,,13010,Miércoles 25 (NOCHE),39,
2026-02-25,NOCHE,46,TIRAMIsU,TIRAMIZU,4255,,6555,,10810,Miércoles 25 (NOCHE),40,ALIAS:TIRAMIsU->TIRAMIZU
2026-02-25,NOCHE,46,VAINILLA,VAINILLA,5190,,6460,,11650,Miércoles 25 (NOCHE),41,
2026-02-25,NOCHE,46,LEMON PIE,LEMON PIE,1130,,6615,,7745,Miércoles 25 (NOCHE),42,
2026-02-25,NOCHE,46,IRLANDESA,IRLANDESA,3235,,6605,,9840,Miércoles 25 (NOCHE),43,
2026-02-25,NOCHE,46,NUTE,NUTE,1420,,6695,,8115,Miércoles 25 (NOCHE),44,
2026-02-25,NOCHE,46,RUSA,RUSA,4475,,,,4475,Miércoles 25 (NOCHE),45,
2026-02-25,NOCHE,46,FRANUI,FRANUI,6040,,,,6040,Miércoles 25 (NOCHE),46,
2026-02-25,NOCHE,46,CIELO,CIELO,5950,,,,5950,Miércoles 25 (NOCHE),47,
2026-02-25,NOCHE,46,COCO,COCO,4985,,,,4985,Miércoles 25 (NOCHE),48,
2026-02-25,NOCHE,46,KINDER,KINDER,4180,,,,4180,Miércoles 25 (NOCHE),49,
2026-02-25,NOCHE,46,MARACUYA,MARACUYA,,,,,0,Miércoles 25 (NOCHE),50,ALL_EMPTY
2026-02-25,NOCHE,46,PISTACHO,PISTACHO,5315,,6355,,11670,Miércoles 25 (NOCHE),51,
2026-02-25,NOCHE,46,CHOCOLATE DUBAI,CHOCOLATE DUBAI,2990,,6355,,,Miércoles 25 (NOCHE),52,
2026-02-25,NOCHE,46,KITKAT,KITKAT,4015,,6380,,10395,Miércoles 25 (NOCHE),53,
2026-02-25,NOCHE,46,CHOCOLATE CON PASAS,CHOCOLATE CON PASAS,,,,,,Miércoles 25 (NOCHE),54,ALL_EMPTY
2026-02-26,DIA,47,CADBURY,CADBURY,6060,,6375,,12435,Jueves 26 (DIA),2,
2026-02-26,DIA,47,AMERICANA,AMERICANA,4115,,6370,,10485,Jueves 26 (DIA),3,
2026-02-26,DIA,47,ANANA,ANANA,1405,,7035,,8440,Jueves 26 (DIA),4,
2026-02-26,DIA,47,"B, SPLIT","B, SPLIT",5805,,6395|6360,,18560,Jueves 26 (DIA),5,
2026-02-26,DIA,47,CHOCOLATE,CHOCOLATE,6410,,,,6410,Jueves 26 (DIA),6,
2026-02-26,DIA,47,AMARGO,AMARGO,5890,,6660,,12550,Jueves 26 (DIA),7,
2026-02-26,DIA,47,BLANCO,BLANCO,5790,,6700,,12490,Jueves 26 (DIA),8,
2026-02-26,DIA,47,CH C/ALM,CH C/ALM,5135,,6445,,11580,Jueves 26 (DIA),9,
2026-02-26,DIA,47,CH AMORES,CH AMORES,5415,,6395,,11810,Jueves 26 (DIA),10,
2026-02-26,DIA,47,DOS CORAZONES,DOS CORAZONES,5440,,6530,,11970,Jueves 26 (DIA),11,
2026-02-26,DIA,47,CABSHA,CABSHA,3610,,,,3610,Jueves 26 (DIA),12,
2026-02-26,DIA,47,COOKIES,COOKIES,2750,,6700,,9450,Jueves 26 (DIA),13,
2026-02-26,DIA,47,DULCE C/NUEZ,DULCE C/NUEZ,4390,,,,4390,Jueves 26 (DIA),14,
2026-02-26,DIA,47,DULCE D LECHE,DULCE D LECHE,1465,,6670|6690,,14825,Jueves 26 (DIA),15,
2026-02-26,DIA,47,D. GRANIZADO,D. GRANIZADO,4250,,6615|6580,,17445,Jueves 26 (DIA),16,
2026-02-26,DIA,47,DULCE AMORES,DULCE AMORES,2730,,6635,,9365,Jueves 26 (DIA),17,
2026-02-26,DIA,47,SUPER,SUPER,4685,,6775,,11460,Jueves 26 (DIA),18,
2026-02-26,DIA,47,DURAZNO,DURAZNO,6175,,,,6175,Jueves 26 (DIA),19,
2026-02-26,DIA,47,FERRERO,FERRERO,2060,,6535|6365,,14960,Jueves 26 (DIA),20,
2026-02-26,DIA,47,FLAN,FLAN,3510,,,,3510,Jueves 26 (DIA),21,
2026-02-26,DIA,47,CEREZA,CEREZA,5910,,,,5910,Jueves 26 (DIA),22,
2026-02-26,DIA,47,FRAMBUEZA,FRAMBUEZA,4440,,,,4440,Jueves 26 (DIA),23,
2026-02-26,DIA,47,FRUTILLA CREMA,FRUTILLA CREMA,5960,,6565,,12525,Jueves 26 (DIA),24,
2026-02-26,DIA,47,FRUTILLA REINA,FRUTILLA REINA,5075,,6580,,11655,Jueves 26 (DIA),25,
2026-02-26,DIA,47,FRUTILLA AGUA,FRUTILLA AGUA,6675,,,,6675,Jueves 26 (DIA),26,
2026-02-26,DIA,47,BOSQUE,BOSQUE,3465,,6575,,10040,Jueves 26 (DIA),27,
2026-02-26,DIA,47,GRANIZADO,GRANIZADO,6470,,6715,,13185,Jueves 26 (DIA),28,
2026-02-26,DIA,47,LIMON,LIMON,3180,,6275,,9455,Jueves 26 (DIA),29,
2026-02-26,DIA,47,MANTECOL,MANTECOL,4950,,,,4950,Jueves 26 (DIA),30,
2026-02-26,DIA,47,MANZANA,MANZANA,3085,,,,3085,Jueves 26 (DIA),31,
2026-02-26,DIA,47,MARROC,MARROC,4965,,6825,,11790,Jueves 26 (DIA),32,
2026-02-26,DIA,47,MASCARPONE,MASCARPONE,1855,,6645,,8500,Jueves 26 (DIA),33,
2026-02-26,DIA,47,MENTA,MENTA,1050,,6465,,7515,Jueves 26 (DIA),34,
2026-02-26,DIA,47,MIX DE FRUTA,MIX DE FRUTA,5340,,6785,,12125,Jueves 26 (DIA),35,
2026-02-26,DIA,47,MOUSSE LIMON,MOUSSE LIMON,5000,,6485,,11485,Jueves 26 (DIA),36,
2026-02-26,DIA,47,SAMBAYON,SAMBAYON,1730,,6455,,8185,Jueves 26 (DIA),37,
2026-02-26,DIA,47,SAMBAYON AMORES,SAMBAYON AMORES,5450,,,,5450,Jueves 26 (DIA),38,
2026-02-26,DIA,47,TRAMONTANA,TRAMONTANA,6220,,6830,,13050,Jueves 26 (DIA),39,
2026-02-26,DIA,47,TIRAMIZU,TIRAMIZU,4260,,6555,,10815,Jueves 26 (DIA),40,
2026-02-26,DIA,47,VAINILLA,VAINILLA,5195,,6470,,11665,Jueves 26 (DIA),41,
2026-02-26,DIA,47,LEMON PIE,LEMON PIE,1130,,6635,,7765,Jueves 26 (DIA),42,
2026-02-26,DIA,47,IRLANDESA,IRLANDESA,3235,,6605,,9840,Jueves 26 (DIA),43,
2026-02-26,DIA,47,NUTE,NUTE,1420,,6695,,8115,Jueves 26 (DIA),44,
2026-02-26,DIA,47,RUSA,RUSA,4480,,,,4480,Jueves 26 (DIA),45,
2026-02-26,DIA,47,FRANUI,FRANUI,6045,,,,6045,Jueves 26 (DIA),46,
2026-02-26,DIA,47,CIELO,CIELO,5955,,,,5955,Jueves 26 (DIA),47,
2026-02-26,DIA,47,COCO,COCO,4990,,,,4990,Jueves 26 (DIA),48,
2026-02-26,DIA,47,KINDER,KINDER,4180,,,,4180,Jueves 26 (DIA),49,
2026-02-26,DIA,47,MARACUYA,MARACUYA,,,,,0,Jueves 26 (DIA),50,ALL_EMPTY
2026-02-26,DIA,47,PISTACHO,PISTACHO,5310,,6405,,11715,Jueves 26 (DIA),51,
2026-02-26,DIA,47,CHOCOLATE DUBAI,CHOCOLATE DUBAI,2990,,6360,,,Jueves 26 (DIA),52,
2026-02-26,DIA,47,KITKAT,KITKAT,4010,,6385,,10395,Jueves 26 (DIA),53,
2026-02-26,DIA,47,CHOCOLATE CON PASAS,CHOCOLATE CON PASAS,,,,,,Jueves 26 (DIA),54,ALL_EMPTY
2026-02-26,NOCHE,48,CADBURY,CADBURY,5295,,6455,,11750,Jueves 26 (NOCHE),2,
2026-02-26,NOCHE,48,AMERICANA,AMERICANA,3485,,6360,,9845,Jueves 26 (NOCHE),3,
2026-02-26,NOCHE,48,ANANA,ANANA,985,,7030,,8015,Jueves 26 (NOCHE),4,
2026-02-26,NOCHE,48,"B, SPLIT","B, SPLIT",4835,,6395|6360,,17590,Jueves 26 (NOCHE),5,
2026-02-26,NOCHE,48,CHOCOLATE,CHOCOLATE,5545,,,,5545,Jueves 26 (NOCHE),6,
2026-02-26,NOCHE,48,AMARGO,AMARGO,5030,,6660,,11690,Jueves 26 (NOCHE),7,
2026-02-26,NOCHE,48,BLANCO,BLANCO,5700,,,,5700,Jueves 26 (NOCHE),8,
2026-02-26,NOCHE,48,CH C/ALM,CH C/ALM,3975,,6445|6525,,16945,Jueves 26 (NOCHE),9,
2026-02-26,NOCHE,48,CH AMORES,CH AMORES,4335,,6385,,10720,Jueves 26 (NOCHE),10,
2026-02-26,NOCHE,48,DOS CORAZONES,DOS CORAZONES,5280,,,,5280,Jueves 26 (NOCHE),11,
2026-02-26,NOCHE,48,CABSHA,CABSHA,3615,,,,3615,Jueves 26 (NOCHE),12,
2026-02-26,NOCHE,48,COOKIES,COOKIES,2370,,6705,,9075,Jueves 26 (NOCHE),13,
2026-02-26,NOCHE,48,DULCE C/NUEZ,DULCE C/NUEZ,4305,,,,4305,Jueves 26 (NOCHE),14,
2026-02-26,NOCHE,48,DULCE D LECHE,DULCE D LECHE,6780,,6635|6675,,20090,Jueves 26 (NOCHE),15,
2026-02-26,NOCHE,48,D. GRANIZADO,D. GRANIZADO,3380,,6545|6610,,16535,Jueves 26 (NOCHE),16,
2026-02-26,NOCHE,48,DULCE AMORES,DULCE AMORES,2045,,6700,,8745,Jueves 26 (NOCHE),17,
2026-02-26,NOCHE,48,SUPER,SUPER,4485,,,,4485,Jueves 26 (NOCHE),18,
2026-02-26,NOCHE,48,DURAZNO,DURAZNO,6130,,,,6130,Jueves 26 (NOCHE),19,
2026-02-26,NOCHE,48,FERRERO,FERRERO,1865,,6530|6355,,14750,Jueves 26 (NOCHE),20,
2026-02-26,NOCHE,48,FLAN,FLAN,3250,,,,3250,Jueves 26 (NOCHE),21,
2026-02-26,NOCHE,48,CEREZA,CEREZA,5440,,,,5440,Jueves 26 (NOCHE),22,
2026-02-26,NOCHE,48,FRAMBUEZA,FRAMBUEZA,4295,,,,4295,Jueves 26 (NOCHE),23,
2026-02-26,NOCHE,48,FRUTILLA CREMA,FRUTILLA CREMA,4845,,6560,,11405,Jueves 26 (NOCHE),24,
2026-02-26,NOCHE,48,FRUTILLA REINA,FRUTILLA REINA,4990,,6580,,11570,Jueves 26 (NOCHE),25,
2026-02-26,NOCHE,48,FRUTILLA AGUA,FRUTILLA AGUA,6125,,,,6125,Jueves 26 (NOCHE),26,
2026-02-26,NOCHE,48,BOSQUE,BOSQUE,3080,,6570,,9650,Jueves 26 (NOCHE),27,
2026-02-26,NOCHE,48,GRANIZADO,GRANIZADO,5965,,6710,,12675,Jueves 26 (NOCHE),28,
2026-02-26,NOCHE,48,LIMON,LIMON,2495,,6270,,8765,Jueves 26 (NOCHE),29,
2026-02-26,NOCHE,48,MANTECOL,MANTECOL,4715,,,,4715,Jueves 26 (NOCHE),30,
2026-02-26,NOCHE,48,MANZANA,MANZANA,3085,,,,3085,Jueves 26 (NOCHE),31,
2026-02-26,NOCHE,48,MARROC,MARROC,4885,,6825,,11710,Jueves 26 (NOCHE),32,
2026-02-26,NOCHE,48,MASCARPONE,MASCARPONE,1640,,6595,,8235,Jueves 26 (NOCHE),33,
2026-02-26,NOCHE,48,MENTA,MENTA,6695,,,,6695,Jueves 26 (NOCHE),34,
2026-02-26,NOCHE,48,MIX DE FRUTA,MIX DE FRUTA,5345,,6785,,12130,Jueves 26 (NOCHE),35,
2026-02-26,NOCHE,48,MOUSSE LIMON,MOUSSE LIMON,4840,,6490,,11330,Jueves 26 (NOCHE),36,
2026-02-26,NOCHE,48,SAMBAYON,SAMBAYON,2160,,6450,,8610,Jueves 26 (NOCHE),37,
2026-02-26,NOCHE,48,SAMBAYON AMORES,SAMBAYON AMORES,6370,,,,6370,Jueves 26 (NOCHE),38,
2026-02-26,NOCHE,48,TRAMONTANA,TRAMONTANA,5595,,6795,,12390,Jueves 26 (NOCHE),39,
2026-02-26,NOCHE,48,TIRAMIZU,TIRAMIZU,3835,,6545,,10380,Jueves 26 (NOCHE),40,
2026-02-26,NOCHE,48,VAINILLA,VAINILLA,4795,,6465,,11260,Jueves 26 (NOCHE),41,
2026-02-26,NOCHE,48,LEMON PIE,LEMON PIE,725,,6610,,7335,Jueves 26 (NOCHE),42,
2026-02-26,NOCHE,48,IRLANDESA,IRLANDESA,3050,,6605,,9655,Jueves 26 (NOCHE),43,
2026-02-26,NOCHE,48,NUTE,NUTE,1330,,6690,,8020,Jueves 26 (NOCHE),44,
2026-02-26,NOCHE,48,RUSA,RUSA,4400,,,,4400,Jueves 26 (NOCHE),45,
2026-02-26,NOCHE,48,FRANUI,FRANUI,5350,,,,5350,Jueves 26 (NOCHE),46,
2026-02-26,NOCHE,48,CIELO,CIELO,5950,,,,5950,Jueves 26 (NOCHE),47,
2026-02-26,NOCHE,48,COCO,COCO,4640,,,,4640,Jueves 26 (NOCHE),48,
2026-02-26,NOCHE,48,KINDER,KINDER,4110,,,,4110,Jueves 26 (NOCHE),49,
2026-02-26,NOCHE,48,MARACUYA,MARACUYA,,,,,0,Jueves 26 (NOCHE),50,ALL_EMPTY
2026-02-26,NOCHE,48,PISTACHO,PISTACHO,3600,,6355,,9955,Jueves 26 (NOCHE),51,
2026-02-26,NOCHE,48,CHOCOLATE DUBAI,CHOCOLATE DUBAI,2280,,6355,,,Jueves 26 (NOCHE),52,
2026-02-26,NOCHE,48,KITKAT,KITKAT,3825,,4385,,8210,Jueves 26 (NOCHE),53,
2026-02-26,NOCHE,48,CHOCOLATE CON PASAS,CHOCOLATE CON PASAS,,,,,,Jueves 26 (NOCHE),54,ALL_EMPTY
2026-02-27,DIA,49,CADBURY,CADBURY,5300,,6355,,11655,Viernes 27 (DIA),2,
2026-02-27,DIA,49,AMERICANA,AMERICANA,3485,,6360,,9845,Viernes 27 (DIA),3,
2026-02-27,DIA,49,ANANA,ANANA,980,,7030,,8010,Viernes 27 (DIA),4,
2026-02-27,DIA,49,"B, SPLIT","B, SPLIT",4835,,6405|6360,,17600,Viernes 27 (DIA),5,
2026-02-27,DIA,49,CHOCOLATE,CHOCOLATE,5450,,,6545|6405,18400,Viernes 27 (DIA),6,
2026-02-27,DIA,49,AMARGO,AMARGO,5025,,6655,,11680,Viernes 27 (DIA),7,
2026-02-27,DIA,49,BLANCO,BLANCO,5695,,,6770,12465,Viernes 27 (DIA),8,
2026-02-27,DIA,49,CH C/ALM,CH C/ALM,3975,,6445|6530,,16950,Viernes 27 (DIA),9,
2026-02-27,DIA,49,CH AMORES,CH AMORES,4335,,6390,,10725,Viernes 27 (DIA),10,
2026-02-27,DIA,49,DOS CORAZONES,DOS CORAZONES,5280,,,,5280,Viernes 27 (DIA),11,
2026-02-27,DIA,49,CABSHA,CABSHA,3610,,,,3610,Viernes 27 (DIA),12,
2026-02-27,DIA,49,COOKIES,COOKIES,2095,,6715,6625,15435,Viernes 27 (DIA),13,
2026-02-27,DIA,49,DULCE C/NUEZ,DULCE C/NUEZ,4305,,,,4305,Viernes 27 (DIA),14,
2026-02-27,DIA,49,DULCE D LECHE,DULCE D LECHE,6695,,6675,,13370,Viernes 27 (DIA),15,
